AOI,p1x,p1y,p2x,p2y,task
Task2_task_description,148.92307692307693,10.76923076923077,1822.769230769231,167.0769230769231,Task2
Task2_task_answer,233.84615384615387,448.92307692307696,444.3076923076923,623.6923076923077,Task2
Task4_task_description,112.1230769230769,24.43076923076944,1851.199999999999,159.81538461538477,Task4
Task4_task_answer,1512.7328671328669,947.5020979020978,1733.040559440559,1077.9636363636362,Task4
Task1_task_description,188.30769230769232,10.76923076923077,1872.0,136.30769230769232,Task1
Task1_task_answer,1284.7753846153846,635.8399999999997,1574.4984615384617,1009.5015384615382,Task1
Task3_task_description,278.1538461538462,40.30769230769231,1710.769230769231,153.53846153846155,Task3
Task3_task_answer,1316.923076923077,188.0,1606.1538461538462,474.7692307692308,Task3
